rep,method,lambda_val,threshold_val,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
346,modified,0.1,0.25,12.868701523865644,0.2,0.7472611232354078,-0.07282137218113419,-0.07282137218113419,0.05266090929187439,0.0,135,False,0.07407407407407407
347,modified,0.1,0.25,13.352270883750371,0.5,0.7539118084772746,0.049773616014615385,0.049773616014615385,0.05215517251437478,0.0,138,False,0.07246376811594203
348,modified,0.1,0.25,12.059641960424676,0.3,0.8250898026226148,-0.2741633717403182,-0.2741633717403182,0.06347500648789799,0.0,141,False,0.07092198581560284
349,modified,0.1,0.25,12.31509072868245,0.4,0.7616742807090744,0.13558112513408496,0.13558112513408496,0.05429769902862593,0.0,139,False,0.07194244604316546
350,modified,0.1,0.25,9.697691127034204,0.4,0.8385359014802729,0.031252851121539235,0.031252851121539235,0.06573405139392179,0.0,158,False,0.06329113924050633
351,modified,0.1,0.25,10.01271867120157,0.3,0.8314853626990315,-0.13510957158993758,-0.13510957158993758,0.06532940701367762,0.0,152,False,0.06578947368421052
352,modified,0.1,0.25,10.174241662037423,0.3,0.7908278456372075,-0.03847957328772894,-0.03847957328772894,0.05902170826627364,0.0,144,False,0.06944444444444445
353,modified,0.1,0.25,13.126821033765198,0.3,0.7421777964482426,0.05491488775674105,0.05607051277500643,0.05389283198699167,0.0,142,False,0.07042253521126761
354,modified,0.1,0.25,10.724992979948635,0.3,0.9816476260921114,0.039074093266190005,0.039074093266190005,0.0900537431056552,0.0,149,False,0.06711409395973154
355,modified,0.1,0.25,5.151332624376675,0.0,0.8498729566653763,-0.23323856734947662,-0.23323856734947662,0.0697096593181393,0.0,139,False,0.06428571428571428
356,modified,0.1,0.25,14.912091013045664,0.5,0.8676104670517608,-0.12590182840598857,-0.12590182840598857,0.06844385020082464,0.0,142,False,0.07042253521126761
357,modified,0.1,0.25,8.113622338835839,0.3,0.7717601744485691,-0.03203533947023172,-0.03203533947023172,0.0559103256756721,0.0,150,False,0.06666666666666667
358,modified,0.1,0.25,13.784302590482302,0.2,0.8099718581870767,0.009012133372981745,0.009012133372981745,0.06152445635003969,0.0,143,False,0.06993006993006994
359,modified,0.1,0.25,8.968926745381436,0.4,0.8183956970646513,-0.25391993837572846,-0.25391993837572846,0.0641558921557818,0.0,140,False,0.07142857142857142
360,modified,0.1,0.25,7.776104136750238,0.7,0.8222695408856866,0.24967334448513556,0.25870081173145687,0.06521659835330654,0.0,147,False,0.06802721088435375
361,modified,0.1,0.25,9.049133196191555,0.5,0.8149981364077696,0.11129377124422153,0.11129377124422153,0.06146922818293553,0.0,147,False,0.06802721088435375
362,modified,0.1,0.25,15.236187662406978,0.5,0.7602491581945489,-0.06194434559824531,-0.06194434559824531,0.054025044323173975,0.0,128,False,0.078125
363,modified,0.1,0.25,8.578356195040524,0.4,0.854202408788647,-0.23012367056152624,-0.23012367056152624,0.0677025128363857,0.0,152,False,0.06578947368421052
364,modified,0.1,0.25,7.023166271764673,0.2,0.8859117942838699,0.15215578216792575,0.15215578216792575,0.0727973960735467,0.0,158,False,0.06329113924050633
365,modified,0.1,0.25,13.495382150373764,0.3,0.7608664251039714,-0.13777557752810407,-0.13777557752810407,0.055301094948927834,0.0,143,False,0.06993006993006994
366,modified,0.1,0.25,8.236056362962909,0.2,0.7337262673324381,-0.018308342730424365,-0.03204943556232846,0.05178763478866547,0.0,146,False,0.0684931506849315
367,modified,0.1,0.25,10.619343811194142,0.3,0.7967912240274491,0.23600317239157453,0.23600317239157453,0.06216949001366253,0.0,148,False,0.06040268456375839
368,modified,0.1,0.25,6.341288034058219,0.2,0.8461182252645804,-0.26892748315830567,-0.26892748315830567,0.06620955306367673,0.0,148,False,0.06756756756756757
369,modified,0.1,0.25,12.70877388666807,0.6,0.8356335542664619,-0.27330319022188904,-0.27330319022188904,0.06500917815251225,0.0,147,False,0.06802721088435375
370,modified,0.1,0.25,13.559442204270049,0.3,0.8308038412190871,0.3380305445212041,0.3380305445212041,0.06331160669946465,0.0,151,False,0.06622516556291391
371,modified,0.1,0.25,9.576129587542479,0.2,0.8693769787453587,-0.10422829614418097,-0.10422829614418097,0.06827963148786298,0.0,154,False,0.06493506493506493
372,modified,0.1,0.25,9.051334307803268,0.2,0.8434090940778539,-0.07613384411956603,-0.07613384411956603,0.06662841651604981,0.0,143,False,0.06993006993006994
373,modified,0.1,0.25,13.448097314489816,0.4,0.8454782404286789,-0.10670222192020211,-0.10670222192020211,0.0665558144454618,0.0,146,False,0.0684931506849315
374,modified,0.1,0.25,11.455181852817757,0.6,0.79944284884488,-0.16070622689342842,-0.16070622689342842,0.061257971642777374,0.0,154,False,0.06493506493506493
375,modified,0.1,0.25,17.711965571697256,0.6,0.6929662442328757,-0.03456041168275921,-0.03456041168275921,0.04641763537562811,0.0,138,False,0.07246376811594203
376,modified,0.1,0.25,14.11643243366354,0.1,0.7727621852485596,-0.12309585547434079,-0.12309585547434079,0.05583658692593604,0.0,142,False,0.07042253521126761
377,modified,0.1,0.25,9.768015302505408,0.2,0.7960240823352428,-0.2049100605782715,-0.2049100605782715,0.059410149986736514,0.0,140,False,0.07142857142857142
378,modified,0.1,0.25,13.929815403191817,0.2,0.7568944391697312,0.06870756356024224,0.07456918157308727,0.05366357936654144,0.0,146,False,0.0684931506849315
379,modified,0.1,0.25,8.836842441048365,0.1,0.8314700932677719,-0.048013511898976916,-0.048013511898976916,0.06366168805954675,0.0,149,False,0.06711409395973154
380,modified,0.1,0.25,15.345046773551472,0.7,0.8605020693466872,0.12350300004267041,0.12350300004267041,0.06819348751328377,0.0,146,False,0.0684931506849315
381,modified,0.1,0.25,11.601806454259673,0.3,0.802255948821851,-0.14206336109852943,-0.14206336109852943,0.06067139592078348,0.0,140,False,0.07142857142857142
382,modified,0.1,0.25,12.929003610701496,0.5,0.8113546978426583,-0.2590774156778236,-0.2590774156778236,0.06189766315498617,0.0,137,False,0.072992700729927
383,modified,0.1,0.25,12.90292304299922,0.6,0.7323021144235715,0.062132624861417664,0.062132624861417664,0.05223569385312695,0.0,137,False,0.06521739130434782
384,modified,0.1,0.25,13.377712007048236,0.4,0.7931066737741337,-0.019708474721602066,-0.019708474721602066,0.058487839035961955,0.0,149,False,0.06711409395973154
385,modified,0.1,0.25,10.856249539980762,0.2,0.7702279478886019,0.33498751466841037,0.33498751466841037,0.054699894878593745,0.0,138,False,0.07246376811594203
386,modified,0.1,0.25,9.803956387426272,0.4,0.8324696467713008,-0.08666914119086137,-0.08666914119086137,0.06432138053067256,0.0,146,False,0.0684931506849315
387,modified,0.1,0.25,15.206871856887986,0.4,0.6852625694863284,0.0014008224389596812,0.02063397732881751,0.04593467321679245,0.0,141,False,0.07092198581560284
388,modified,0.1,0.25,11.166885509389926,0.4,0.8291481572379025,-0.0313787996098836,-0.0313787996098836,0.06526855429752054,0.0,148,False,0.06756756756756757
389,modified,0.1,0.25,8.361471522167987,0.4,0.8155247816879916,0.01201995953614179,0.01201995953614179,0.062218704347901464,0.0,146,False,0.0684931506849315
390,modified,0.1,0.25,9.749966125772502,0.3,0.7927260614055844,-0.10042859014803299,-0.10042859014803299,0.05902323996117866,0.0,148,False,0.06756756756756757
391,modified,0.1,0.25,9.012189683592332,0.3,0.808814341173586,0.3535922880679664,0.3535922880679664,0.06189249019076228,0.0,151,False,0.06622516556291391
392,modified,0.1,0.25,13.633165497051541,0.3,0.7653395014632381,-0.03270657952951038,-0.03270657952951038,0.05648455604870869,0.0,135,False,0.07407407407407407
393,modified,0.1,0.25,8.06719095866446,0.4,0.8515121622443397,0.15397142807202932,0.15397142807202932,0.06617852615988815,0.0,156,False,0.0641025641025641
394,modified,0.1,0.25,9.631254397927831,0.4,0.830678050251152,0.035471006889542134,0.035471006889542134,0.06450787974084408,0.0,145,False,0.06896551724137931
395,modified,0.1,0.25,9.578434325272505,0.3,0.8130628825449604,0.08754438642057324,0.08754438642057324,0.06467109448731576,0.0,150,False,0.059602649006622516
396,modified,0.1,0.25,12.1649420498069,0.3,0.677731453553011,-0.10764117081476213,-0.10764117081476213,0.043006855689787994,0.0,128,False,0.078125
397,modified,0.1,0.25,10.488085862148731,0.4,0.741559423824252,-0.1329581232968066,-0.1329581232968066,0.051868047288240536,0.0,139,False,0.06428571428571428
398,modified,0.1,0.25,10.068273559849786,0.1,0.7512253082173628,0.1269737868246235,0.1269737868246235,0.05424210160246055,0.0,140,False,0.07142857142857142
399,modified,0.1,0.25,12.407142351256656,0.4,0.8336480235649436,-0.04299470601493682,-0.04299470601493682,0.06552035041438826,0.0,139,False,0.07194244604316546
400,modified,0.1,0.25,8.635275365950648,0.4,0.8318970541848101,-0.08645513626577377,-0.08645513626577377,0.06761570473812423,0.0,161,False,0.05555555555555555
401,modified,0.1,0.25,7.826961978725159,0.3,0.8487376724894148,-0.007815954701537486,-0.007815954701537486,0.06681012620227418,0.0,159,False,0.06289308176100629
402,modified,0.1,0.25,12.738496692068104,0.6,0.9061777538092011,0.1443046941970078,0.1443046941970078,0.07633059456937806,0.0,139,False,0.07194244604316546
403,modified,0.1,0.25,10.392661861812913,0.7,0.7895154323162151,-0.19741201151181972,-0.1902423927501607,0.06160786475869721,0.0,152,False,0.06578947368421052
404,modified,0.1,0.25,10.29176452224187,0.5,0.7529397594502271,-0.13389596794854836,-0.13389596794854836,0.05312527336861046,0.0,137,False,0.072992700729927
405,modified,0.1,0.25,7.434388553210316,0.4,0.9138089864859416,0.18872627719025478,0.18872627719025478,0.07860133258976254,0.0,160,False,0.0625
406,modified,0.1,0.25,10.676830572363487,0.2,0.8097530620920542,-0.5494150496025647,-0.5494150496025647,0.06057833980208103,0.0,143,False,0.06993006993006994
407,modified,0.1,0.25,10.441374341221978,0.4,0.8178099395242437,-0.07293017168804664,-0.07293017168804664,0.06319446740855372,0.0,143,False,0.06993006993006994
408,modified,0.1,0.25,11.942013290781215,0.4,0.7736232666019328,0.1663371622306509,0.1663371622306509,0.05554743237841518,0.0,138,False,0.07246376811594203
409,modified,0.1,0.25,6.793411228955261,0.0,0.8458919314810556,-0.11364044285951067,-0.11364044285951067,0.06659379600884172,0.0,158,False,0.05660377358490566
410,modified,0.1,0.25,12.165331334599072,0.4,0.7795514996586187,0.17209938323803375,0.18440725333847072,0.05702194409889934,0.0,140,False,0.07142857142857142
411,modified,0.1,0.25,7.55218701471627,0.5,0.8384622667678945,-0.5036903432041061,-0.5036903432041061,0.06501198670382738,0.0,156,False,0.0641025641025641
412,modified,0.1,0.25,8.532343674886055,0.6,0.8072142950975785,0.25023361790104026,0.25023361790104026,0.05983524605114469,0.0,154,False,0.06493506493506493
413,modified,0.1,0.25,8.91112920438767,0.2,0.8034258515172421,0.23988641967115623,0.23988641967115623,0.06025309285933393,0.0,149,False,0.06711409395973154
414,modified,0.1,0.25,9.132373621568897,0.5,0.8587773043739009,-0.30731403695706155,-0.30731403695706155,0.06718831611582403,0.0,149,False,0.06711409395973154
415,modified,0.1,0.25,11.677406334379823,0.5,0.8844567257702446,0.1580929767829856,0.1580929767829856,0.07306156734349109,0.0,151,False,0.06622516556291391
416,modified,0.1,0.25,11.77057732959197,0.5,0.7917710249131088,0.022502371070647065,0.022502371070647065,0.059970633687774555,0.0,150,False,0.06666666666666667
417,modified,0.1,0.25,13.838753989326474,0.5,0.8178588053171421,-0.07755646883710306,-0.07755646883710306,0.06325146229044706,0.0,138,False,0.07246376811594203
418,modified,0.1,0.25,10.572214275643756,0.2,0.7429198703141159,-0.24908597179462683,-0.24908597179462683,0.05172573973253154,0.0,137,False,0.072992700729927
419,modified,0.1,0.25,11.968353976520941,0.5,0.8108256245035965,0.0792975710157123,0.0792975710157123,0.0625997462284741,0.0,140,False,0.07142857142857142
420,modified,0.1,0.25,15.75964383626606,0.4,0.7158501036706357,0.17197275964880993,0.17197275964880993,0.050747383057651474,0.0,145,False,0.06164383561643835
421,modified,0.1,0.25,12.338645245864448,0.3,0.7610961878574453,0.21467813448236997,0.21467813448236997,0.0571862239975901,0.0,138,False,0.06474820143884892
422,modified,0.1,0.25,12.272670005766324,0.4,0.7312643237696057,-0.18283857213791005,-0.18283857213791005,0.05061938908100967,0.0,142,False,0.07042253521126761
423,modified,0.1,0.25,9.714241938442642,0.2,0.7615923826053396,0.13907480091267282,0.13907480091267282,0.05477074611596253,0.0,139,False,0.07194244604316546
424,modified,0.1,0.25,9.775909934681117,0.3,0.7321512939760861,0.15284049774740588,0.16658528681264329,0.05351138839183596,0.0,148,False,0.06756756756756757
425,modified,0.1,0.25,13.113027954828953,0.3,0.7704367207047592,-0.015441120463352376,-0.015441120463352376,0.055307807716966195,0.0,137,False,0.072992700729927
426,modified,0.1,0.25,10.622025433814684,0.4,0.8143632270614196,0.3056644132004224,0.3056644132004224,0.06330274311334734,0.0,152,False,0.058823529411764705
427,modified,0.1,0.25,9.855090291912624,0.3,0.7793891844773233,0.17498001181421502,0.17498001181421502,0.056922980712793406,0.0,145,False,0.06896551724137931
428,modified,0.1,0.25,12.127455346939042,0.6,0.7827520295632286,0.15706163741313606,0.15706163741313606,0.05634381225726877,0.0,144,False,0.06944444444444445
429,modified,0.1,0.25,9.632041392898165,0.3,0.8673727601540353,-0.21204058600434178,-0.21204058600434178,0.06944457508738039,0.0,150,False,0.06666666666666667
430,modified,0.1,0.25,10.81651677364632,0.4,0.8252738385855597,0.18654843180443087,0.18654843180443087,0.06608011807924934,0.0,145,False,0.06164383561643835
431,modified,0.1,0.25,12.666544020740234,0.4,0.7922015556478712,0.128150583737468,0.1462065387123918,0.06066414247762965,0.0,140,False,0.07142857142857142
432,modified,0.1,0.25,13.612302149045679,0.2,0.733652171665589,0.14793661564506694,0.14793661564506694,0.05007785038043735,0.0,132,False,0.07575757575757576
433,modified,0.1,0.25,16.56330765919755,0.2,0.8319266579233962,0.0812358048653179,0.0812358048653179,0.06332958269241824,0.0,139,False,0.07194244604316546
434,modified,0.1,0.25,10.843776878496618,0.5,0.826216605149745,-0.00932683015328386,-0.00932683015328386,0.06430357201283274,0.0,140,False,0.07142857142857142
435,modified,0.1,0.25,12.111831072763112,0.6,0.8261094759987779,0.03427670916201229,0.03427670916201229,0.06475595414594212,0.0,149,False,0.06711409395973154
436,modified,0.1,0.25,10.815377179594094,0.6,0.8321386525464678,-0.22641402265123078,-0.22641402265123078,0.06452108408073012,0.0,139,False,0.07194244604316546
437,modified,0.1,0.25,9.264887464254473,0.3,0.7651557678734474,-0.27363857298828553,-0.27363857298828553,0.054942941443911805,0.0,148,False,0.06756756756756757
438,modified,0.1,0.25,10.237982834394746,0.4,0.7856475434639878,0.09207851946627761,0.09207851946627761,0.05671353471614943,0.0,142,False,0.07042253521126761
439,modified,0.1,0.25,10.928914417876323,0.3,0.7977604874575634,-0.046181880671422704,-0.046181880671422704,0.06248267031490383,0.0,156,False,0.05732484076433121
440,modified,0.1,0.25,8.117691036794067,0.5,0.9626339647675282,0.11726217328262845,0.11726217328262845,0.08537307394910897,0.0,156,False,0.0641025641025641
441,modified,0.1,0.25,11.795071397225131,0.4,0.7978138327162166,-0.003990907225511819,-0.003990907225511819,0.05942334137190834,0.0,148,False,0.06756756756756757
442,modified,0.1,0.25,8.807247991053305,0.1,0.796759143645859,-0.05083043502372937,-0.05083043502372937,0.060700020763390004,0.0,155,False,0.06451612903225806
443,modified,0.1,0.25,10.267671117885786,0.3,0.7455751132316124,-0.07981667605666498,-0.07981667605666498,0.0539020478412804,0.0,143,False,0.06993006993006994
444,modified,0.1,0.25,8.239904343061001,0.2,0.8377424684948547,0.5310568185707347,0.5310568185707347,0.06485530134173265,0.0,161,False,0.062111801242236024
445,modified,0.1,0.25,12.136183423005543,0.3,0.7833561050366898,0.17849235058940777,0.17849235058940777,0.058353526330942505,0.0,144,False,0.06944444444444445
446,modified,0.1,0.25,11.766230089150156,0.5,0.845859266076047,0.01421551233747037,0.01421551233747037,0.0657877896331756,0.0,147,False,0.06802721088435375
447,modified,0.1,0.25,11.385638059733708,0.2,0.71627076847333,0.21409212724248544,0.23014880515368402,0.05040338578155944,0.0,145,False,0.06896551724137931
448,modified,0.1,0.25,11.166821626179297,0.3,0.7651043473021469,0.31419354984802744,0.3364839499568377,0.05596678351086746,0.0,144,False,0.06944444444444445
449,modified,0.1,0.25,13.470588344663877,0.7,0.788976993018411,-0.07861558236218372,-0.07861558236218372,0.05751745902941054,0.0,144,False,0.06944444444444445
450,modified,0.1,0.25,10.960438520084907,0.2,0.850999824027393,-0.0654251317514851,-0.0654251317514851,0.06724200281404266,0.0,155,False,0.06451612903225806
451,modified,0.1,0.25,8.913201031219932,0.3,0.8214436119675262,0.12545412884307922,0.12545412884307922,0.06196464970127017,0.0,148,False,0.06756756756756757
452,modified,0.1,0.25,11.099076477789415,0.5,0.801853721425967,0.17268369516644486,0.17268369516644486,0.05904942878247386,0.0,147,False,0.06802721088435375
453,modified,0.1,0.25,14.621721917364631,0.3,0.7021549208826405,0.24310166430841348,0.24310166430841348,0.04589589047716149,0.0,141,False,0.07092198581560284
454,modified,0.1,0.25,11.956024571012412,0.3,0.7554907756150032,-0.1384904347624211,-0.1384904347624211,0.056239402019492936,0.0,145,False,0.06164383561643835
455,modified,0.1,0.25,9.093419202279758,0.3,0.7871999863883606,-0.4094722875212836,-0.4094722875212836,0.05794138003118796,0.0,153,False,0.06535947712418301
456,modified,0.1,0.25,15.60993934568745,0.5,0.7727676938750156,0.17434412189808135,0.17434412189808135,0.05546543496930145,0.0,131,False,0.07633587786259542
457,modified,0.1,0.25,10.8279737906625,0.3,0.7913223747985102,-0.13143451031270564,-0.13143451031270564,0.05974621592079863,0.0,148,False,0.06756756756756757
458,modified,0.1,0.25,10.494544824434241,0.5,0.8597608142633437,0.046191615273287225,0.046191615273287225,0.06881029298488292,0.0,144,False,0.06944444444444445
459,modified,0.1,0.25,8.766550364851872,0.3,0.8042106015705024,0.1618013012302008,0.1618013012302008,0.062411023338381375,0.0,142,False,0.07042253521126761
460,modified,0.1,0.25,7.350438676560481,0.4,0.8309948874086158,0.01270502841425809,0.01270502841425809,0.06584630376554026,0.0,144,False,0.06944444444444445
461,modified,0.1,0.25,12.470391631961906,0.3,0.816717339859283,0.18180401056784481,0.18180401056784481,0.06277697716525657,0.0,134,False,0.07462686567164178
462,modified,0.1,0.25,10.962058665403886,0.7,0.8331124981878203,0.18764908863410928,0.18764908863410928,0.06430332071296721,0.0,142,False,0.07042253521126761
463,modified,0.1,0.25,8.40479429085132,0.4,0.8524342325088211,-0.2995201144797117,-0.2995201144797117,0.06631780599979067,0.0,146,False,0.0684931506849315
464,modified,0.1,0.25,7.244567400565528,0.4,0.8014397993573101,0.17298287531396747,0.17298287531396747,0.06066962766253271,0.0,134,False,0.07462686567164178
465,modified,0.1,0.25,11.470801492913665,0.3,0.7320948469443868,-0.20663647994037157,-0.20663647994037157,0.05079682920634353,0.0,136,False,0.07352941176470588
466,modified,0.1,0.25,12.173019466605282,0.2,0.8107245733205524,-0.036284473491245486,-0.036284473491245486,0.06283178147081928,0.0,150,False,0.06666666666666667
467,modified,0.1,0.25,7.937680767530869,0.3,0.8734119464489545,0.01935949398592498,0.01935949398592498,0.07282954675557378,0.0,152,False,0.06578947368421052
468,modified,0.1,0.25,9.95905084624684,0.3,0.779998908256995,-0.16173256811564413,-0.16173256811564413,0.060276097372922985,0.0,148,False,0.06040268456375839
469,modified,0.1,0.25,6.07157892316325,0.4,0.9652570133973493,-0.5920721247613004,-0.5920721247613004,0.0864501624097899,0.0,167,False,0.059880239520958084
470,modified,0.1,0.25,7.150145207067622,0.1,0.8593498602328502,-0.12858226303255146,-0.12858226303255146,0.06869522146758798,0.0,157,False,0.06369426751592357
471,modified,0.1,0.25,13.55414955481653,0.2,0.7523123319575321,0.05105448935515887,0.05105448935515887,0.05458970955785704,0.0,142,False,0.07042253521126761
472,modified,0.1,0.25,8.529719606820906,0.4,0.7817826341775527,0.1075827865399029,0.11110674189753526,0.059801206816254705,0.0,150,False,0.06666666666666667
473,modified,0.1,0.25,10.998511114625456,0.4,0.8436372462019595,0.2796844039666763,0.2796844039666763,0.0661197365642032,0.0,139,False,0.07194244604316546
474,modified,0.1,0.25,7.323929714467067,0.6,0.8907805645528892,-0.04255825109299606,-0.04255825109299606,0.07414573629254156,0.0,155,False,0.06451612903225806
475,modified,0.1,0.25,12.730650356790198,0.5,0.765354224758366,0.15930094255818358,0.17407245968120502,0.05678691342144489,0.0,159,False,0.06289308176100629
476,modified,0.1,0.25,13.576790240839438,0.3,0.7741516557339609,-0.28393892873189197,-0.28393892873189197,0.05592202467478184,0.0,138,False,0.07246376811594203
477,modified,0.1,0.25,7.664969701944921,0.2,0.7950762201695795,5.3239459743337214e-05,5.3239459743337214e-05,0.061619434607530076,0.0,143,False,0.0625
478,modified,0.1,0.25,7.8137367572962955,0.2,0.9171070103113304,0.5881459683992035,0.5881459683992035,0.07841351803654162,0.0,148,False,0.06756756756756757
479,modified,0.1,0.25,8.169534445860632,0.6,0.8557813380980532,-0.5621243115715695,-0.5621243115715695,0.06992722814643611,0.0,149,False,0.06711409395973154
480,modified,0.1,0.25,10.316218345457468,0.4,0.8449317441552242,-0.11684022672279029,-0.11684022672279029,0.06631666431499997,0.0,143,False,0.06993006993006994
481,modified,0.1,0.25,16.842307590502905,0.3,0.7791838419813251,0.41369884335051366,0.41369884335051366,0.055872355403065524,0.0,133,False,0.07518796992481203
482,modified,0.1,0.25,8.805409321199699,0.1,0.859892440303143,-0.0698135043153385,-0.0698135043153385,0.06826064804167878,0.0,147,False,0.06802721088435375
483,modified,0.1,0.25,10.536007321976124,0.2,0.780766299902337,0.1304079466665526,0.1304079466665526,0.05978662326213343,0.0,153,False,0.06535947712418301
484,modified,0.1,0.25,11.676630194262028,0.2,0.7718847876026809,0.42676196954690315,0.42676196954690315,0.053975247553153284,0.0,139,False,0.07194244604316546
485,modified,0.1,0.25,12.30134351703788,0.0,0.7671029548370193,0.1401540675994616,0.1401540675994616,0.05422224988475054,0.0,144,False,0.06944444444444445
486,modified,0.1,0.25,13.163303855156835,0.5,0.7508717072017783,0.11943001272052292,0.11943001272052292,0.05316478459644368,0.0,137,False,0.072992700729927
487,modified,0.1,0.25,12.847693720332389,0.3,0.7992379074865888,-0.07249792143657066,-0.08023443118543117,0.06255442726227126,0.0,140,False,0.07142857142857142
488,modified,0.1,0.25,11.418403411167338,0.1,0.7802484983123091,0.04025789179704874,0.0435797654038526,0.06069086427014897,0.0,151,False,0.06622516556291391
489,modified,0.1,0.25,11.510226532320363,0.4,0.8008600722965241,0.09537847256571445,0.09537847256571445,0.059429574387044236,0.0,142,False,0.07042253521126761
490,modified,0.1,0.25,8.883156447835022,0.4,0.7422668291728554,-0.13813034966028276,-0.13614341522265852,0.05413123544740387,0.0,145,False,0.06896551724137931
491,modified,0.1,0.25,9.822851592300935,0.2,0.80581526031763,-0.0650223394659499,-0.0650223394659499,0.06478277197728692,0.0,147,False,0.060810810810810814
492,modified,0.1,0.25,7.37881336293674,0.3,0.8703397333388219,-0.2865804424714015,-0.27352054596215425,0.07287144534884839,0.0,162,False,0.06172839506172839
493,modified,0.1,0.25,11.50184979952289,0.1,0.7578769483671897,0.016635098248594837,0.016635098248594837,0.05426572090939843,0.0,148,False,0.06756756756756757
494,modified,0.1,0.25,11.344648687825819,0.4,0.7786235754401631,0.03427274464024427,0.03841229987319086,0.060018742517821945,0.0,150,False,0.06666666666666667
495,modified,0.1,0.25,8.76014721285311,0.4,0.8476955148934631,-0.24736779921602575,-0.24736779921602575,0.06766376131712139,0.0,143,False,0.06993006993006994
496,modified,0.1,0.25,8.574307942810615,0.7,0.9093773331496054,0.07705077818514623,0.07705077818514623,0.07745602077790656,0.0,159,False,0.06289308176100629
497,modified,0.1,0.25,8.298144961906694,0.4,0.8772308721847804,0.04045949007350895,0.04045949007350895,0.07279304644885957,0.0,157,False,0.06369426751592357
498,modified,0.1,0.25,12.69173627279297,0.2,0.7685214007935899,-0.010008906200322753,-0.010008906200322753,0.05490288165045302,0.0,143,False,0.06993006993006994
499,modified,0.1,0.25,9.104642693108646,0.4,0.8562989265751757,-0.2637840386918605,-0.2637840386918605,0.06775370009535646,0.0,155,False,0.06451612903225806
500,modified,0.1,0.25,7.759214697330646,0.3,0.8710573610413057,-0.08020608181529583,-0.08020608181529583,0.07056964571027119,0.0,151,False,0.06622516556291391
501,modified,0.1,0.25,7.924880017056948,0.3,0.7912512404810608,0.007895652981645084,0.017114437482930046,0.06302889614130666,0.0,160,False,0.0625
502,modified,0.1,0.25,15.303767733261363,0.7,0.7770877444800107,0.05266925062622303,0.05266925062622303,0.05545697908694978,0.0,134,False,0.07462686567164178
503,modified,0.1,0.25,11.197829842958157,0.2,0.7670067132532428,0.021269746761495446,0.041634804770558545,0.05780903477493047,0.0,149,False,0.06711409395973154
504,modified,0.1,0.25,12.349399007052142,0.2,0.8521923619914874,-0.05236272213919824,-0.05236272213919824,0.0676866935092235,0.0,152,False,0.06578947368421052
505,modified,0.1,0.25,8.853747179773304,0.5,0.9004142636109821,0.3882914208816876,0.3882914208816876,0.0756563754005022,0.0,155,False,0.06451612903225806
506,modified,0.1,0.25,11.419193789478035,0.5,0.8085093888256634,0.2177381513616224,0.2287678041449619,0.06503313628095787,0.0,149,False,0.06711409395973154
507,modified,0.1,0.25,14.135732876706312,0.5,0.8194373343474128,-0.05610422833151278,-0.05610422833151278,0.06441488655209944,0.0,146,False,0.0684931506849315
508,modified,0.1,0.25,11.428913844946294,0.3,0.8241103751588759,0.23341061054717738,0.23341061054717738,0.0630878197844015,0.0,136,False,0.07352941176470588
509,modified,0.1,0.25,12.943614407837618,0.4,0.8564001613240355,0.18742909271076913,0.18742909271076913,0.06707179676730894,0.0,144,False,0.06944444444444445
510,modified,0.1,0.25,8.886341668562633,0.4,0.8080833241656891,-0.2564814953276944,-0.2564814953276944,0.06184273354379013,0.0,144,False,0.06944444444444445
511,modified,0.1,0.25,6.005194846460236,0.1,0.8494312778759229,0.17076121647560608,0.17076121647560608,0.0711858154360593,0.0,150,False,0.06666666666666667
512,modified,0.1,0.25,10.637786287664877,0.2,0.8377211758307157,0.06429029093618781,0.06429029093618781,0.0654131409944137,0.0,154,False,0.06493506493506493
513,modified,0.1,0.25,11.08439835952724,0.5,0.8348215403801194,-0.127857581222159,-0.127857581222159,0.06620463682808593,0.0,146,False,0.0684931506849315
514,modified,0.1,0.25,11.455252930100656,0.4,0.7728242851055102,0.023599116615461536,0.023599116615461536,0.05635464498780387,0.0,149,False,0.06711409395973154
515,modified,0.1,0.25,13.63802535351486,0.3,0.7410750030341524,-0.18103175497663762,-0.18103175497663762,0.05049765036191441,0.0,138,False,0.07246376811594203
516,modified,0.1,0.25,9.687734972046552,0.5,0.8651840601060032,-0.1628938050035275,-0.1628938050035275,0.0681535353847445,0.0,150,False,0.06666666666666667
517,modified,0.1,0.25,6.595058921715492,0.4,0.8486939559802433,0.174955750849275,0.174955750849275,0.06693928932227453,0.0,153,False,0.06535947712418301
518,modified,0.1,0.25,10.179381017155514,0.3,0.8690981262805078,-0.38206004050264786,-0.38206004050264786,0.07029399570027148,0.0,157,False,0.06369426751592357
519,modified,0.1,0.25,10.682877859693326,0.3,0.6823422073199237,-0.527292431427013,-0.5357711425254391,0.04544963454207621,0.0,145,False,0.06896551724137931
520,modified,0.1,0.25,10.960003321074787,0.3,0.7775040914486067,-0.05246721761086852,-0.05246721761086852,0.05470947586472256,0.0,135,False,0.07407407407407407
521,modified,0.1,0.25,9.887459736145383,0.4,0.8240205102304566,0.2919276370377971,0.3035987091497388,0.0657488947500835,0.0,159,False,0.06289308176100629
